gene_id	protein_id
G4P62_017434	KAF7211251.1
G4P62_017433	KAF7211250.1
G4P62_017432	KAF7211249.1
G4P62_017431	KAF7211227.1
G4P62_017431	KAF7211234.1
G4P62_017431	KAF7211244.1
G4P62_017431	KAF7211243.1
G4P62_017431	KAF7211242.1
G4P62_017431	KAF7211241.1
G4P62_017431	KAF7211240.1
G4P62_017431	KAF7211239.1
G4P62_017431	KAF7211238.1
G4P62_017431	KAF7211237.1
G4P62_017431	KAF7211236.1
G4P62_017431	KAF7211235.1
G4P62_017431	KAF7211233.1
G4P62_017431	KAF7211232.1
G4P62_017431	KAF7211229.1
G4P62_017431	KAF7211231.1
G4P62_017431	KAF7211230.1
G4P62_017431	KAF7211228.1
G4P62_017431	KAF7211226.1
G4P62_017431	KAF7211245.1
G4P62_017431	KAF7211246.1
G4P62_017431	KAF7211247.1
G4P62_017431	KAF7211248.1
G4P62_017430	KAF7211225.1
G4P62_017430	KAF7211224.1
G4P62_017429	KAF7211222.1
G4P62_017429	KAF7211223.1
G4P62_017428	KAF7211221.1
G4P62_017427	KAF7211220.1
G4P62_017426	KAF7211219.1
G4P62_017425	KAF7211216.1
G4P62_017425	KAF7211217.1
G4P62_017425	KAF7211218.1
G4P62_017424	KAF7211215.1
G4P62_017423	KAF7211214.1
G4P62_017422	KAF7211213.1
G4P62_017420	KAF7211211.1
G4P62_017419	KAF7211210.1
G4P62_017418	KAF7211209.1
G4P62_017417	KAF7211207.1
G4P62_017417	KAF7211208.1
G4P62_017416	KAF7211206.1
G4P62_017416	KAF7211205.1
G4P62_017416	KAF7211204.1
G4P62_017415	KAF7211203.1
G4P62_017415	KAF7211202.1
G4P62_017414	KAF7211201.1
G4P62_017413	KAF7211200.1
G4P62_017412	KAF7211199.1
G4P62_017411	KAF7211198.1
G4P62_017410	KAF7211197.1
G4P62_017409	KAF7211196.1
G4P62_017408	KAF7211195.1
G4P62_017407	KAF7211194.1
G4P62_017406	KAF7211193.1
G4P62_019852	KAF7210666.1
G4P62_019852	KAF7210668.1
G4P62_019852	KAF7210667.1
G4P62_019852	KAF7210669.1
G4P62_019852	KAF7210670.1
G4P62_019852	KAF7210671.1
G4P62_019852	KAF7210672.1
G4P62_019852	KAF7210673.1
G4P62_019852	KAF7210674.1
G4P62_019852	KAF7210675.1
G4P62_019852	KAF7210676.1
G4P62_014150	KAF7209383.1
G4P62_014151	KAF7209384.1
G4P62_014152	KAF7209385.1
G4P62_014153	KAF7209386.1
G4P62_014153	KAF7209387.1
G4P62_014154	KAF7209388.1
G4P62_014155	KAF7209389.1
G4P62_014156	KAF7209390.1
G4P62_014157	KAF7209391.1
G4P62_019640	KAF7210648.1
G4P62_019283	KAF7210638.1
G4P62_019015	KAF7210631.1
G4P62_019146	KAF7210635.1
G4P62_019147	KAF7210636.1
G4P62_019147	KAF7210637.1
G4P62_014148	KAF7209381.1
G4P62_014148	KAF7209382.1
G4P62_014147	KAF7209380.1
G4P62_014146	KAF7209379.1
G4P62_019302	KAF7210639.1
G4P62_017988	KAF7210596.1
G4P62_017988	KAF7210597.1
G4P62_017989	KAF7210598.1
G4P62_017989	KAF7210599.1
G4P62_014143	KAF7209378.1
G4P62_014143	KAF7209377.1
G4P62_014142	KAF7209376.1
G4P62_014140	KAF7209375.1
G4P62_014140	KAF7209374.1
G4P62_014139	KAF7209372.1
G4P62_014139	KAF7209373.1
G4P62_014138	KAF7209371.1
G4P62_014137	KAF7209370.1
G4P62_014136	KAF7209367.1
G4P62_014136	KAF7209366.1
G4P62_014136	KAF7209369.1
G4P62_014136	KAF7209368.1
G4P62_014135	KAF7209365.1
G4P62_014134	KAF7209359.1
G4P62_014134	KAF7209364.1
G4P62_014134	KAF7209363.1
G4P62_014134	KAF7209362.1
G4P62_014134	KAF7209361.1
G4P62_014134	KAF7209360.1
G4P62_014133	KAF7209358.1
G4P62_014132	KAF7209355.1
G4P62_014132	KAF7209354.1
G4P62_014132	KAF7209356.1
G4P62_014132	KAF7209357.1
G4P62_014131	KAF7209351.1
G4P62_014131	KAF7209352.1
G4P62_014131	KAF7209353.1
G4P62_014130	KAF7209350.1
G4P62_014130	KAF7209349.1
G4P62_014129	KAF7209347.1
G4P62_014129	KAF7209348.1
G4P62_014128	KAF7209336.1
G4P62_014128	KAF7209337.1
G4P62_014128	KAF7209342.1
G4P62_014128	KAF7209341.1
G4P62_014128	KAF7209340.1
G4P62_014128	KAF7209339.1
G4P62_014128	KAF7209338.1
G4P62_014128	KAF7209346.1
G4P62_014128	KAF7209345.1
G4P62_014128	KAF7209344.1
G4P62_014128	KAF7209343.1
G4P62_014126	KAF7209335.1
G4P62_014125	KAF7209334.1
G4P62_014124	KAF7209330.1
G4P62_014124	KAF7209329.1
G4P62_014124	KAF7209328.1
G4P62_014124	KAF7209331.1
G4P62_014124	KAF7209332.1
G4P62_014124	KAF7209333.1
G4P62_014123	KAF7209326.1
G4P62_014123	KAF7209327.1
G4P62_014122	KAF7209324.1
G4P62_014122	KAF7209325.1
G4P62_014121	KAF7209323.1
G4P62_014120	KAF7209322.1
G4P62_014119	KAF7209320.1
G4P62_014119	KAF7209319.1
G4P62_014119	KAF7209321.1
G4P62_014118	KAF7209318.1
G4P62_014117	KAF7209317.1
G4P62_014116	KAF7209315.1
G4P62_014116	KAF7209316.1
G4P62_014115	KAF7209314.1
G4P62_014114	KAF7209313.1
G4P62_014113	KAF7209312.1
G4P62_014113	KAF7209311.1
G4P62_014113	KAF7209310.1
G4P62_014113	KAF7209309.1
G4P62_014112	KAF7209305.1
G4P62_014112	KAF7209307.1
G4P62_014112	KAF7209308.1
G4P62_014112	KAF7209306.1
G4P62_014111	KAF7209302.1
G4P62_014111	KAF7209304.1
G4P62_014111	KAF7209303.1
G4P62_014110	KAF7209301.1
G4P62_014109	KAF7209300.1
G4P62_014108	KAF7209299.1
G4P62_014107	KAF7209298.1
G4P62_014106	KAF7209297.1
G4P62_014105	KAF7209296.1
G4P62_014104	KAF7209295.1
G4P62_014103	KAF7209294.1
G4P62_014102	KAF7209293.1
G4P62_014101	KAF7209291.1
G4P62_014101	KAF7209292.1
G4P62_014100	KAF7209289.1
G4P62_014100	KAF7209290.1
G4P62_018533	KAF7210615.1
G4P62_018532	KAF7210610.1
G4P62_018532	KAF7210609.1
G4P62_018532	KAF7210608.1
G4P62_018532	KAF7210612.1
G4P62_018532	KAF7210611.1
G4P62_018532	KAF7210613.1
G4P62_018532	KAF7210614.1
G4P62_018528	KAF7210607.1
G4P62_018527	KAF7210606.1
G4P62_018526	KAF7210605.1
G4P62_018525	KAF7210603.1
G4P62_018525	KAF7210604.1
G4P62_018524	KAF7210601.1
G4P62_018524	KAF7210602.1
G4P62_018523	KAF7210600.1
G4P62_014099	KAF7209286.1
G4P62_014099	KAF7209285.1
G4P62_014099	KAF7209284.1
G4P62_014099	KAF7209283.1
G4P62_014099	KAF7209288.1
G4P62_014099	KAF7209287.1
G4P62_014098	KAF7209282.1
G4P62_014097	KAF7209280.1
G4P62_014097	KAF7209281.1
G4P62_014096	KAF7209279.1
G4P62_014096	KAF7209278.1
G4P62_014096	KAF7209277.1
G4P62_014095	KAF7209276.1
G4P62_014094	KAF7209273.1
G4P62_014094	KAF7209272.1
G4P62_014094	KAF7209271.1
G4P62_014094	KAF7209270.1
G4P62_014094	KAF7209275.1
G4P62_014094	KAF7209274.1
G4P62_014093	KAF7209269.1
G4P62_014092	KAF7209268.1
G4P62_014092	KAF7209267.1
G4P62_014091	KAF7209264.1
G4P62_014091	KAF7209266.1
G4P62_014091	KAF7209265.1
G4P62_014090	KAF7209263.1
G4P62_014089	KAF7209256.1
G4P62_014089	KAF7209257.1
G4P62_014089	KAF7209259.1
G4P62_014089	KAF7209258.1
G4P62_014089	KAF7209261.1
G4P62_014089	KAF7209260.1
G4P62_014089	KAF7209262.1
G4P62_014082	KAF7209242.1
G4P62_014088	KAF7209253.1
G4P62_014088	KAF7209252.1
G4P62_014088	KAF7209251.1
G4P62_014088	KAF7209250.1
G4P62_014088	KAF7209255.1
G4P62_014088	KAF7209254.1
G4P62_014087	KAF7209249.1
G4P62_014086	KAF7209248.1
G4P62_014085	KAF7209247.1
G4P62_014084	KAF7209246.1
G4P62_014083	KAF7209243.1
G4P62_014083	KAF7209245.1
G4P62_014083	KAF7209244.1
G4P62_014081	KAF7209241.1
G4P62_014080	KAF7209240.1
G4P62_014079	KAF7209239.1
G4P62_014078	KAF7209238.1
G4P62_014077	KAF7209236.1
G4P62_014077	KAF7209237.1
G4P62_014076	KAF7209235.1
G4P62_014075	KAF7209232.1
G4P62_014075	KAF7209234.1
G4P62_014075	KAF7209233.1
G4P62_014074	KAF7209231.1
G4P62_014073	KAF7209229.1
G4P62_014073	KAF7209230.1
G4P62_014072	KAF7209228.1
G4P62_014069	KAF7209227.1
G4P62_014068	KAF7209224.1
G4P62_014068	KAF7209223.1
G4P62_014068	KAF7209226.1
G4P62_014068	KAF7209225.1
G4P62_014067	KAF7209219.1
G4P62_014067	KAF7209218.1
G4P62_014067	KAF7209217.1
G4P62_014067	KAF7209216.1
G4P62_014067	KAF7209222.1
G4P62_014067	KAF7209221.1
G4P62_014067	KAF7209220.1
G4P62_014066	KAF7209215.1
G4P62_014065	KAF7209214.1
G4P62_014064	KAF7209213.1
G4P62_014063	KAF7209212.1
G4P62_014062	KAF7209210.1
G4P62_014062	KAF7209211.1
G4P62_014061	KAF7209209.1
G4P62_014060	KAF7209204.1
G4P62_014060	KAF7209207.1
G4P62_014060	KAF7209206.1
G4P62_014060	KAF7209208.1
G4P62_014060	KAF7209205.1
G4P62_014059	KAF7209201.1
G4P62_014059	KAF7209202.1
G4P62_014059	KAF7209203.1
G4P62_014058	KAF7209200.1
G4P62_014057	KAF7209199.1
G4P62_002243	KAF7209038.1
G4P62_002244	KAF7209039.1
G4P62_002245	KAF7209040.1
G4P62_002246	KAF7209041.1
G4P62_002247	KAF7209042.1
G4P62_002248	KAF7209043.1
G4P62_002248	KAF7209044.1
G4P62_002248	KAF7209045.1
G4P62_014052	KAF7209198.1
G4P62_014051	KAF7209197.1
G4P62_014050	KAF7209196.1
G4P62_014049	KAF7209195.1
G4P62_014041	KAF7209186.1
G4P62_014048	KAF7209193.1
G4P62_014048	KAF7209194.1
G4P62_014047	KAF7209192.1
G4P62_014046	KAF7209191.1
G4P62_014045	KAF7209190.1
G4P62_014044	KAF7209189.1
G4P62_014043	KAF7209188.1
G4P62_014042	KAF7209187.1
G4P62_014040	KAF7209183.1
G4P62_014040	KAF7209184.1
G4P62_014040	KAF7209185.1
G4P62_014039	KAF7209182.1
G4P62_014038	KAF7209181.1
G4P62_014037	KAF7209180.1
G4P62_014036	KAF7209179.1
G4P62_014035	KAF7209178.1
G4P62_014034	KAF7209177.1
G4P62_014033	KAF7209176.1
G4P62_014032	KAF7209175.1
G4P62_014032	KAF7209174.1
G4P62_014032	KAF7209173.1
G4P62_014031	KAF7209172.1
G4P62_014031	KAF7209171.1
G4P62_014030	KAF7209167.1
G4P62_014030	KAF7209169.1
G4P62_014030	KAF7209168.1
G4P62_014030	KAF7209170.1
G4P62_014029	KAF7209166.1
G4P62_014028	KAF7209164.1
G4P62_014028	KAF7209165.1
G4P62_014027	KAF7209163.1
G4P62_014027	KAF7209162.1
G4P62_014026	KAF7209161.1
G4P62_014025	KAF7209160.1
G4P62_014024	KAF7209159.1
G4P62_014023	KAF7209157.1
G4P62_014023	KAF7209158.1
G4P62_014022	KAF7209156.1
G4P62_014021	KAF7209153.1
G4P62_014021	KAF7209155.1
G4P62_014021	KAF7209154.1
G4P62_014020	KAF7209151.1
G4P62_014020	KAF7209152.1
G4P62_014019	KAF7209150.1
G4P62_014018	KAF7209149.1
G4P62_014017	KAF7209148.1
G4P62_014016	KAF7209147.1
G4P62_014015	KAF7209146.1
G4P62_014014	KAF7209144.1
G4P62_014014	KAF7209145.1
G4P62_014013	KAF7209143.1
G4P62_014012	KAF7209138.1
G4P62_014012	KAF7209140.1
G4P62_014012	KAF7209141.1
G4P62_014012	KAF7209142.1
G4P62_014012	KAF7209139.1
G4P62_014011	KAF7209137.1
G4P62_014010	KAF7209136.1
G4P62_014009	KAF7209134.1
G4P62_014009	KAF7209135.1
G4P62_014008	KAF7209133.1
G4P62_014007	KAF7209131.1
G4P62_014007	KAF7209132.1
G4P62_014006	KAF7209129.1
G4P62_014006	KAF7209128.1
G4P62_014006	KAF7209127.1
G4P62_014006	KAF7209126.1
G4P62_014006	KAF7209125.1
G4P62_014006	KAF7209124.1
G4P62_014006	KAF7209130.1
G4P62_014005	KAF7209122.1
G4P62_014005	KAF7209123.1
G4P62_014004	KAF7209121.1
G4P62_014003	KAF7209119.1
G4P62_014003	KAF7209120.1
G4P62_014002	KAF7209118.1
G4P62_014001	KAF7209117.1
G4P62_014001	KAF7209116.1
G4P62_014000	KAF7209114.1
G4P62_014000	KAF7209115.1
G4P62_013999	KAF7209113.1
G4P62_013998	KAF7209112.1
G4P62_013997	KAF7209111.1
G4P62_013996	KAF7209110.1
G4P62_013995	KAF7209108.1
G4P62_013995	KAF7209109.1
G4P62_013994	KAF7209107.1
G4P62_013993	KAF7209106.1
G4P62_013992	KAF7209105.1
G4P62_013991	KAF7209104.1
G4P62_013268	KAF7209051.1
G4P62_013269	KAF7209052.1
G4P62_013270	KAF7209053.1
G4P62_013271	KAF7209054.1
G4P62_013271	KAF7209055.1
G4P62_013272	KAF7209056.1
G4P62_013273	KAF7209057.1
G4P62_013990	KAF7209100.1
G4P62_013990	KAF7209101.1
G4P62_013990	KAF7209102.1
G4P62_013990	KAF7209103.1
G4P62_013989	KAF7209099.1
G4P62_013988	KAF7209098.1
G4P62_013988	KAF7209097.1
G4P62_013988	KAF7209096.1
G4P62_013988	KAF7209095.1
G4P62_013988	KAF7209094.1
G4P62_013987	KAF7209092.1
G4P62_013987	KAF7209093.1
G4P62_013986	KAF7209091.1
G4P62_013985	KAF7209087.1
G4P62_013985	KAF7209088.1
G4P62_013985	KAF7209089.1
G4P62_013985	KAF7209090.1
G4P62_013984	KAF7209086.1
G4P62_013983	KAF7209085.1
G4P62_013982	KAF7209083.1
G4P62_013982	KAF7209084.1
G4P62_013981	KAF7209082.1
G4P62_013981	KAF7209081.1
G4P62_013980	KAF7209080.1
G4P62_013980	KAF7209079.1
G4P62_013979	KAF7209078.1
G4P62_013978	KAF7209077.1
G4P62_013977	KAF7209076.1
G4P62_013976	KAF7209074.1
G4P62_013976	KAF7209075.1
G4P62_013975	KAF7209073.1
G4P62_013974	KAF7209070.1
G4P62_013974	KAF7209069.1
G4P62_013974	KAF7209071.1
G4P62_013974	KAF7209072.1
G4P62_013973	KAF7209068.1
G4P62_013972	KAF7209067.1
G4P62_013971	KAF7209066.1
G4P62_013970	KAF7209065.1
G4P62_013969	KAF7209064.1
G4P62_013968	KAF7209063.1
G4P62_013967	KAF7209060.1
G4P62_013967	KAF7209061.1
G4P62_013967	KAF7209062.1
G4P62_013966	KAF7209059.1
G4P62_013965	KAF7209058.1
G4P62_014158	KAF7209392.1
G4P62_014159	KAF7209393.1
G4P62_014159	KAF7209394.1
G4P62_014159	KAF7209395.1
G4P62_014159	KAF7209396.1
G4P62_014160	KAF7209397.1
G4P62_014161	KAF7209398.1
G4P62_014161	KAF7209399.1
G4P62_014162	KAF7209400.1
G4P62_014163	KAF7209401.1
G4P62_014163	KAF7209402.1
G4P62_014163	KAF7209403.1
G4P62_014164	KAF7209404.1
G4P62_014165	KAF7209405.1
G4P62_014166	KAF7209406.1
G4P62_014167	KAF7209407.1
G4P62_014167	KAF7209408.1
G4P62_014167	KAF7209409.1
G4P62_014168	KAF7209410.1
G4P62_014168	KAF7209411.1
G4P62_014168	KAF7209412.1
G4P62_014168	KAF7209413.1
G4P62_014169	KAF7209414.1
G4P62_014170	KAF7209415.1
G4P62_014170	KAF7209416.1
G4P62_014171	KAF7209417.1
G4P62_014172	KAF7209418.1
G4P62_014173	KAF7209419.1
G4P62_014174	KAF7209420.1
G4P62_014175	KAF7209421.1
G4P62_014176	KAF7209422.1
G4P62_014177	KAF7209423.1
G4P62_014178	KAF7209424.1
G4P62_014179	KAF7209425.1
G4P62_014179	KAF7209426.1
G4P62_014180	KAF7209427.1
G4P62_014181	KAF7209428.1
G4P62_014181	KAF7209429.1
G4P62_014182	KAF7209430.1
G4P62_014182	KAF7209431.1
G4P62_014183	KAF7209432.1
G4P62_014184	KAF7209433.1
G4P62_014185	KAF7209434.1
G4P62_014186	KAF7209435.1
G4P62_014186	KAF7209436.1
G4P62_014187	KAF7209437.1
G4P62_014188	KAF7209438.1
G4P62_014188	KAF7209439.1
G4P62_014188	KAF7209440.1
G4P62_014189	KAF7209441.1
G4P62_014190	KAF7209442.1
G4P62_014191	KAF7209443.1
G4P62_014192	KAF7209444.1
G4P62_014192	KAF7209445.1
G4P62_014193	KAF7209446.1
G4P62_014194	KAF7209447.1
G4P62_014194	KAF7209448.1
G4P62_014194	KAF7209449.1
G4P62_014195	KAF7209450.1
G4P62_014196	KAF7209451.1
G4P62_014197	KAF7209452.1
G4P62_014198	KAF7209453.1
G4P62_014199	KAF7209454.1
G4P62_014200	KAF7209455.1
G4P62_014200	KAF7209456.1
G4P62_014201	KAF7209457.1
G4P62_014202	KAF7209458.1
G4P62_014202	KAF7209459.1
G4P62_014202	KAF7209460.1
G4P62_014202	KAF7209461.1
G4P62_014202	KAF7209462.1
G4P62_014203	KAF7209463.1
G4P62_014204	KAF7209464.1
G4P62_014204	KAF7209465.1
G4P62_014204	KAF7209466.1
G4P62_014204	KAF7209467.1
G4P62_014205	KAF7209468.1
G4P62_014206	KAF7209469.1
G4P62_014206	KAF7209470.1
G4P62_014206	KAF7209471.1
G4P62_014207	KAF7209472.1
G4P62_014207	KAF7209473.1
G4P62_014208	KAF7209474.1
G4P62_014209	KAF7209475.1
G4P62_014210	KAF7209476.1
G4P62_014210	KAF7209477.1
G4P62_014211	KAF7209478.1
G4P62_014212	KAF7209479.1
G4P62_014213	KAF7209480.1
G4P62_014214	KAF7209481.1
G4P62_014215	KAF7209482.1
G4P62_014216	KAF7209483.1
G4P62_014217	KAF7209484.1
G4P62_014218	KAF7209485.1
G4P62_014222	KAF7209486.1
G4P62_014223	KAF7209487.1
G4P62_014224	KAF7209488.1
G4P62_014224	KAF7209489.1
G4P62_014224	KAF7209490.1
G4P62_014224	KAF7209491.1
G4P62_014225	KAF7209492.1
G4P62_014226	KAF7209493.1
G4P62_014226	KAF7209494.1
G4P62_014226	KAF7209495.1
G4P62_014227	KAF7209496.1
G4P62_014228	KAF7209497.1
G4P62_014228	KAF7209498.1
G4P62_014229	KAF7209499.1
G4P62_014230	KAF7209500.1
G4P62_014231	KAF7209501.1
G4P62_014232	KAF7209502.1
G4P62_014233	KAF7209503.1
G4P62_014233	KAF7209504.1
G4P62_014233	KAF7209505.1
G4P62_014234	KAF7209506.1
G4P62_014234	KAF7209507.1
G4P62_014235	KAF7209508.1
G4P62_014235	KAF7209509.1
G4P62_014236	KAF7209510.1
G4P62_014237	KAF7209511.1
G4P62_014238	KAF7209512.1
G4P62_014239	KAF7209513.1
G4P62_014239	KAF7209514.1
G4P62_014240	KAF7209515.1
G4P62_014241	KAF7209516.1
G4P62_014241	KAF7209517.1
G4P62_014241	KAF7209518.1
G4P62_014242	KAF7209519.1
G4P62_014243	KAF7209520.1
G4P62_014244	KAF7209521.1
G4P62_014244	KAF7209522.1
G4P62_014245	KAF7209523.1
G4P62_014246	KAF7209524.1
G4P62_014247	KAF7209525.1
G4P62_014248	KAF7209526.1
G4P62_014249	KAF7209527.1
G4P62_014250	KAF7209528.1
G4P62_014251	KAF7209529.1
G4P62_014252	KAF7209530.1
G4P62_014252	KAF7209531.1
G4P62_014253	KAF7209532.1
G4P62_014254	KAF7209533.1
G4P62_014254	KAF7209534.1
G4P62_014255	KAF7209535.1
G4P62_019497	KAF7210644.1
G4P62_014256	KAF7209536.1
G4P62_014256	KAF7209537.1
G4P62_014256	KAF7209538.1
G4P62_014256	KAF7209539.1
G4P62_014256	KAF7209540.1
G4P62_014256	KAF7209541.1
G4P62_014256	KAF7209542.1
G4P62_014256	KAF7209543.1
G4P62_014256	KAF7209544.1
G4P62_014257	KAF7209545.1
G4P62_014257	KAF7209546.1
G4P62_014257	KAF7209547.1
G4P62_014257	KAF7209548.1
G4P62_014257	KAF7209549.1
G4P62_014257	KAF7209550.1
G4P62_014257	KAF7209551.1
G4P62_014257	KAF7209552.1
G4P62_014258	KAF7209553.1
G4P62_014259	KAF7209554.1
G4P62_014260	KAF7209555.1
G4P62_014260	KAF7209556.1
G4P62_014261	KAF7209557.1
G4P62_014262	KAF7209558.1
G4P62_014262	KAF7209559.1
G4P62_014263	KAF7209560.1
G4P62_014263	KAF7209561.1
G4P62_014264	KAF7209562.1
G4P62_014265	KAF7209563.1
G4P62_014266	KAF7209564.1
G4P62_014267	KAF7209565.1
G4P62_014268	KAF7209566.1
G4P62_014268	KAF7209567.1
G4P62_014268	KAF7209568.1
G4P62_014268	KAF7209569.1
G4P62_014269	KAF7209570.1
G4P62_014269	KAF7209571.1
G4P62_014270	KAF7209572.1
G4P62_014271	KAF7209573.1
G4P62_014272	KAF7209574.1
G4P62_014273	KAF7209575.1
G4P62_014274	KAF7209576.1
G4P62_014275	KAF7209577.1
G4P62_019668	KAF7210649.1
G4P62_019669	KAF7210650.1
G4P62_019791	KAF7210656.1
G4P62_019792	KAF7210657.1
G4P62_019793	KAF7210658.1
G4P62_019794	KAF7210659.1
G4P62_019794	KAF7210660.1
G4P62_019795	KAF7210661.1
G4P62_019796	KAF7210662.1
G4P62_014276	KAF7209578.1
G4P62_014276	KAF7209579.1
G4P62_014277	KAF7209580.1
G4P62_014277	KAF7209581.1
G4P62_014278	KAF7209582.1
G4P62_014278	KAF7209583.1
G4P62_014278	KAF7209584.1
G4P62_014278	KAF7209585.1
G4P62_014279	KAF7209586.1
G4P62_014279	KAF7209587.1
G4P62_014280	KAF7209588.1
G4P62_014281	KAF7209589.1
G4P62_014282	KAF7209590.1
G4P62_014282	KAF7209591.1
G4P62_014283	KAF7209592.1
G4P62_014283	KAF7209593.1
G4P62_014283	KAF7209594.1
G4P62_014283	KAF7209595.1
G4P62_014283	KAF7209596.1
G4P62_014283	KAF7209597.1
G4P62_014284	KAF7209598.1
G4P62_014285	KAF7209599.1
G4P62_014285	KAF7209600.1
G4P62_014285	KAF7209601.1
G4P62_014285	KAF7209602.1
G4P62_014286	KAF7209603.1
G4P62_014286	KAF7209604.1
G4P62_014287	KAF7209605.1
G4P62_014288	KAF7209606.1
G4P62_014289	KAF7209607.1
G4P62_014290	KAF7209608.1
G4P62_014291	KAF7209609.1
G4P62_014291	KAF7209610.1
G4P62_014292	KAF7209611.1
G4P62_014293	KAF7209612.1
G4P62_014293	KAF7209613.1
G4P62_014293	KAF7209614.1
G4P62_014293	KAF7209615.1
G4P62_014293	KAF7209616.1
G4P62_014294	KAF7209617.1
G4P62_014294	KAF7209618.1
G4P62_014294	KAF7209619.1
G4P62_014294	KAF7209620.1
G4P62_014294	KAF7209621.1
G4P62_014295	KAF7209622.1
G4P62_014296	KAF7209623.1
G4P62_014296	KAF7209624.1
G4P62_014296	KAF7209625.1
G4P62_014296	KAF7209626.1
G4P62_014296	KAF7209627.1
G4P62_014296	KAF7209628.1
G4P62_014296	KAF7209629.1
G4P62_014296	KAF7209630.1
G4P62_014296	KAF7209631.1
G4P62_014296	KAF7209632.1
G4P62_014296	KAF7209633.1
G4P62_014296	KAF7209634.1
G4P62_014296	KAF7209635.1
G4P62_014296	KAF7209636.1
G4P62_014296	KAF7209637.1
G4P62_014297	KAF7209638.1
G4P62_014297	KAF7209639.1
G4P62_014298	KAF7209640.1
G4P62_014299	KAF7209641.1
G4P62_014300	KAF7209642.1
G4P62_014300	KAF7209643.1
G4P62_014301	KAF7209644.1
G4P62_014302	KAF7209645.1
G4P62_014303	KAF7209646.1
G4P62_014304	KAF7209647.1
G4P62_014304	KAF7209648.1
G4P62_014305	KAF7209649.1
G4P62_014306	KAF7209650.1
G4P62_014306	KAF7209651.1
G4P62_014307	KAF7209652.1
G4P62_014308	KAF7209653.1
G4P62_014309	KAF7209654.1
G4P62_014309	KAF7209655.1
G4P62_014310	KAF7209656.1
G4P62_014311	KAF7209657.1
G4P62_014311	KAF7209658.1
G4P62_014311	KAF7209659.1
G4P62_014312	KAF7209660.1
G4P62_014312	KAF7209661.1
G4P62_014313	KAF7209662.1
G4P62_014313	KAF7209663.1
G4P62_014313	KAF7209664.1
G4P62_014313	KAF7209665.1
G4P62_014314	KAF7209666.1
G4P62_014314	KAF7209667.1
G4P62_014314	KAF7209668.1
G4P62_014315	KAF7209669.1
G4P62_014315	KAF7209670.1
G4P62_014316	KAF7209671.1
G4P62_014317	KAF7209672.1
G4P62_014318	KAF7209673.1
G4P62_014319	KAF7209674.1
G4P62_014319	KAF7209675.1
G4P62_014320	KAF7209676.1
G4P62_014321	KAF7209677.1
G4P62_014332	KAF7209690.1
G4P62_014322	KAF7209678.1
G4P62_014323	KAF7209679.1
G4P62_014324	KAF7209680.1
G4P62_014324	KAF7209681.1
G4P62_014325	KAF7209682.1
G4P62_014326	KAF7209683.1
G4P62_014326	KAF7209684.1
G4P62_014327	KAF7209685.1
G4P62_014328	KAF7209686.1
G4P62_014329	KAF7209687.1
G4P62_014330	KAF7209688.1
G4P62_014331	KAF7209689.1
G4P62_014333	KAF7209691.1
G4P62_014334	KAF7209692.1
G4P62_014334	KAF7209693.1
G4P62_014335	KAF7209694.1
G4P62_014336	KAF7209695.1
G4P62_014336	KAF7209696.1
G4P62_014337	KAF7209697.1
G4P62_014338	KAF7209698.1
G4P62_014339	KAF7209699.1
G4P62_014339	KAF7209700.1
G4P62_014339	KAF7209701.1
G4P62_014339	KAF7209702.1
G4P62_014339	KAF7209703.1
G4P62_014339	KAF7209704.1
G4P62_014339	KAF7209705.1
G4P62_014340	KAF7209706.1
G4P62_014341	KAF7209707.1
G4P62_014341	KAF7209708.1
G4P62_014342	KAF7209709.1
G4P62_019313	KAF7210640.1
G4P62_019313	KAF7210641.1
G4P62_019518	KAF7210645.1
G4P62_014343	KAF7209710.1
G4P62_014344	KAF7209711.1
G4P62_014345	KAF7209712.1
G4P62_014346	KAF7209713.1
G4P62_014346	KAF7209714.1
G4P62_014346	KAF7209715.1
G4P62_014347	KAF7209716.1
G4P62_014348	KAF7209717.1
G4P62_014349	KAF7209718.1
G4P62_014349	KAF7209719.1
G4P62_014350	KAF7209720.1
G4P62_014351	KAF7209721.1
G4P62_014352	KAF7209722.1
G4P62_014353	KAF7209723.1
G4P62_014353	KAF7209724.1
G4P62_014354	KAF7209725.1
G4P62_014355	KAF7209726.1
G4P62_014355	KAF7209727.1
G4P62_014355	KAF7209728.1
G4P62_014356	KAF7209729.1
G4P62_014356	KAF7209730.1
G4P62_014357	KAF7209731.1
G4P62_014357	KAF7209732.1
G4P62_014358	KAF7209733.1
G4P62_014359	KAF7209734.1
G4P62_014360	KAF7209735.1
G4P62_014361	KAF7209736.1
G4P62_014362	KAF7209737.1
G4P62_014363	KAF7209738.1
G4P62_014363	KAF7209739.1
G4P62_014364	KAF7209740.1
G4P62_014364	KAF7209741.1
G4P62_014364	KAF7209742.1
G4P62_014365	KAF7209743.1
G4P62_014366	KAF7209744.1
G4P62_014366	KAF7209745.1
G4P62_014366	KAF7209746.1
G4P62_014367	KAF7209747.1
G4P62_014368	KAF7209748.1
G4P62_014368	KAF7209749.1
G4P62_014369	KAF7209750.1
G4P62_014369	KAF7209751.1
G4P62_014370	KAF7209752.1
G4P62_014370	KAF7209753.1
G4P62_014370	KAF7209754.1
G4P62_014371	KAF7209755.1
